"
 
Agree with Kapili_Buster, Ramansilva, king_loyal, St.John.    Hope Jaya, Mathew, Marvan and who ever responsible for the team selections will take these comments seriously.  SL fans do not want to see another Mubarak episode where even Dilshan was side lined.    It is a shame  if you keep Tharanga the most experienced opener out of the team. 
Three cheers!!! to the Sri Lankan cricketers who performed well.  Congratulations and Good Luck for the rest of the tour.  Confident you will be successful throughout if the selectors consider seriously the comments by SL fans who truly love the game.
 
",Positive
"
 
Sri Lanka certainly looked the better side even without the 5 regulars. I do endorse the views on Kushal Perera. Lets give him a few more games. Hope he will come good and not disappoint . I think the Irish are very competitive. Wish they get more exposure against quality sides like Sri Lanka
 
",Positive
"
 
No one can deny the visible facts & Stats! Can anyone justify a HYPED player like KUSAL to be included in the ODI side looking at his pathetic track record (17 Runs from 6 ODI Innings, Average 2.9 on fast-decks & poor overall average of 14.2 from 21 Innings-without Bangladesh & 26.95Av overall from 28 ODIs) ?? His batting skills: 90% of the shots limited to just a SLOG (swing across the line uppishly to the cow corner) similar to any tail-ender! In fact, Tailenders like Kula, Sachitra, Ajantha, Thisara etc. have displayed more strokes than him on any deck facing pace & spin.!! It's insane, trying to compare him with an accomplished stroke-maker like Jaya... who had an array of strokes around the wicket under any condition. Reborn ""Avatar"" hype-ploy cannot hide the reality! 50over ODIs are not T20 (where you may need tailender type hitting at the top)
Even in T20, we clearly saw what happened in the two occasions that he had to face a spinner & a rare bouncy condition in Chittagong...!
 
",Negative
"
 
At one stage Sri Lanka looked like they'd only manage 150-odd.  Huge comeback from Kulasekera gave Sri Lanka a chance, then the Irish batsmen just wilted under pressure from the bowlers.  Kulasekera was my man of the match.  Ireland were on top for at least the first 1/3rd of the match, but after that late order fightback it was all downhill.
 
",Positive
"
 
Congratulations to Sri Lanka team for keeping up the pressure through good bowling right through the match. Kulasekera's batting and Mendis's first spell  made the difference. Keep up the good work.
 
",Positive
"
 
I think Kusal needs to bat down the wicket when he is playing swing bowling in English conditions.  Those edges that go to slip would come off the middle of the bat more.  There was probably not much Kusal could do.
 
",Neutral
"
 
Very nice to see old good Chandimal. His trademark pushes, flicks give us lot of promise.
 But the problem is Kithuruwan with his poor technique, can he play in this level?    
Kusal has the same technical issues, but we need him. He shouldn,t open in ODIs, maybe he has to bat at number 6-7. I think in few yeares he can open for SL.
 
",Positive
"
 
KUsal must learn what consistency is. If he plays like this he would be a forgotten star and Likes will fade away from him FB page
 
",Negative
"
 
Kusal needs to use his head more! I know SL given him ""license to kill"" but please use some common sense. He can be great as Sanath if he actually uses his brains. Sanath was great because he hit the ball if it was there and and he also respected the good balls by using soft hands to take a single. That's why Sanath was great and Kusal has a long way to go to fill his boots.
 
",Negative
"
 
The lack of experience in the SL side was quite obvious. SL should have opted for an experienced player like Maharoof. Still, it's good to see Chandimal getting back on track...seems as if the captaincy burden really was the reason for his lean patch in form. And give Kusal a chance to prove himself. Yes, he is inconsistent, but he is still new to international cricket, and in time, perhaps he will become better...
 
",Positive
"
 
Kusal Perera's  "" Hit out or get out"" batting policy wont do. SL found a Jayasuriya-like opener, yes, but he hasn't Sanath's consistency...Far from it. Top order batters look brittle. Middlesex bowler Murtagh (500 first class wickets) was almost unplayable...SL will meet many more like him on the tour.
 
",Negative
"
 
congratzz both of you...
 
",Positive
"
 
@rk_ks I agree with you up to some extent regarding chandimal's situation at the WT20 cup. But we all know very well he is the best batsmen at fast track. In sob continental pitch he getting more trouble. That is the issue he has. See his away records. That's are excellent. He is a good young batsmen. As sri lankan we hope highly in future.
 
",Positive
"
 
Hard fought win. It seems like associates are continue to fail with SL. Common Irish. Kick them on next game
 
",Positive
